log_id,employee_id,clock_in,clock_out,department,pay_rate,log_date
LOG0002442,EMP00389,2024-10-03 09:35:35,2024-10-03 18:47:36,Scheduling,23.43,2024-10-03
LOG0003512,EMP00742,2024-06-04 22:25:58,2024-06-05 06:02:15,Safety,65.35,2024-06-04
LOG0003708,EMP00922,2024-05-27 14:23:53,2024-05-27 19:36:04,Legal,33.64,2024-05-27
LOG0000902,EMP00935,2024-02-24 14:47:44,2024-02-24 22:36:55,Customer Service,74.01,2024-02-24
LOG0003598,EMP00178,2024-04-15 10:24:03,2024-04-15 15:11:57,Maintenance,58.27,2024-04-15
LOG0001034,EMP00133,2024-10-20 14:26:43,2024-10-21 02:00:26,Infrastructure,26.12,2024-10-20
LOG0004857,EMP00098,2024-10-24 08:53:43,,Scheduling,39.93,2024-10-24
LOG0003545,EMP00325,2024-04-26 14:11:23,2024-04-26 20:00:18,Finance,30.49,2024-04-26
LOG0002621,EMP00425,2024-09-30 22:16:49,2024-10-01 06:18:20,Safety,72.75,2024-09-30
LOG0000717,EMP00366,2024-02-19 22:53:53,2024-02-20 09:32:20,IT,58.56,2024-02-19
LOG0004808,EMP00170,2024-08-14 07:14:48,2024-08-14 15:33:25,Rail,18.68,2024-08-14
LOG0000009,EMP00872,2024-05-25 14:53:35,2024-05-26 04:02:35,Bus,26.53,2024-05-25
LOG0001137,EMP00128,2024-06-23 07:43:46,2024-06-23 21:18:24,Operations,84.99,2024-06-23
LOG0004794,EMP00517,2024-10-25 10:03:45,2024-10-25 14:19:53,Scheduling,40.95,2024-10-25
LOG0002550,EMP00219,2024-09-14 06:26:21,2024-09-14 19:18:09,Procurement,49.44,2024-09-14
LOG0004481,EMP00718,2024-02-24 10:45:48,2024-02-24 09:41:25,Customer Service,81.57,2024-02-24
LOG0001687,EMP00658,2024-08-25 22:57:29,2024-08-26 07:28:47,Operations,34.76,2024-08-25
LOG0000956,EMP00236,2024-03-23 10:33:46,2024-03-23 20:39:00,Finance,54.18,2024-03-23
LOG0001422,EMP00418,2024-04-03 14:59:41,2024-04-04 03:34:11,Rail,83.34,2024-04-03
LOG0002390,EMP00411,2024-04-27 14:48:56,2024-04-27 23:36:09,Engineering,48.91,2024-04-27
LOG0005000,EMP00129,2024-08-29 09:23:33,2024-08-29 18:56:57,Procurement,82.16,2024-08-29
LOG0000628,EMP00377,2024-12-19 09:04:58,2024-12-19 15:34:57,Operations,67.42,2024-12-19
LOG0002341,EMP00720,2024-01-06 07:35:21,2024-01-06 12:36:40,Operations,53.51,2024-01-06
LOG0000922,EMP00998,2024-05-26 08:56:06,2024-05-26 15:38:45,Engineering,45.14,2024-05-26
LOG0004226,EMP00047,2024-09-19 07:54:21,2024-09-19 13:43:14,Infrastructure,41.06,2024-09-19
LOG0003164,EMP00098,2024-08-30 09:55:08,2024-08-30 17:49:41,Scheduling,39.93,2024-08-30
LOG0001508,EMP00206,2024-10-08 14:18:08,2024-10-09 03:02:07,Maintenance,53.48,2024-10-08
LOG0000080,EMP00186,2024-03-05 09:14:20,2024-03-05 23:03:20,Engineering,20.94,2024-03-05
LOG0001597,EMP00098,2024-09-27 22:02:12,2024-09-28 11:30:16,Scheduling,39.93,2024-09-27
LOG0004634,EMP00256,2024-03-27 22:09:58,2024-03-28 11:57:01,Rail,36.15,2024-03-27
LOG0002214,EMP00202,2024-02-12 22:44:27,,Bus,56.52,2024-02-12
LOG0004823,EMP00950,2024-11-07 08:25:58,2024-11-07 18:24:17,IT,69.65,2024-11-07
LOG0001347,EMP00778,2024-01-18 08:26:11,2024-01-18 14:04:18,Finance,65.69,2024-01-18
LOG0003587,EMP00341,2024-12-17 08:34:50,,IT,84.64,2024-12-17
LOG0000265,EMP00309,2024-06-09 10:00:43,2024-06-09 08:11:22,Operations,22.28,2024-06-09
LOG0004960,EMP00978,2024-07-04 14:17:05,2024-07-04 23:07:41,Scheduling,41.29,2024-07-04
LOG0001197,EMP00207,2024-09-27 22:03:38,2024-09-28 06:47:01,IT,76.42,2024-09-27
LOG0000146,EMP00673,2024-06-04 09:47:59,2024-06-04 22:01:00,Bus,71.99,2024-06-04
LOG0001782,EMP00978,2024-07-29 06:00:43,2024-07-29 11:17:44,Scheduling,41.29,2024-07-29
LOG0000900,EMP00102,2024-11-16 22:00:52,2024-11-17 05:34:09,Procurement,31.74,2024-11-16
LOG0004271,EMP00669,2024-09-13 09:58:03,2024-09-13 22:54:00,HR,43.97,2024-09-13
LOG0004619,EMP00325,2024-06-10 14:01:41,2024-06-11 00:17:32,Finance,30.49,2024-06-10
LOG0001986,EMP00720,2024-12-05 07:54:40,2024-12-05 13:22:12,Operations,53.51,2024-12-05
LOG0004219,EMP00558,2024-02-24 22:12:39,2024-02-25 02:17:01,Maintenance,27.51,2024-02-24
LOG0001798,EMP00491,2024-03-09 14:44:25,2024-03-09 12:09:50,Scheduling,65.27,2024-03-09
LOG0004873,EMP00182,2024-03-05 14:45:39,2024-03-05 21:35:58,Safety,79.42,2024-03-05
LOG0000205,EMP00082,2024-02-22 10:49:42,,Maintenance,43.94,2024-02-22
LOG0004470,EMP00734,2024-06-28 07:04:44,,Operations,36.14,2024-06-28
LOG0002778,EMP00115,2024-09-27 09:20:45,2024-09-27 22:43:29,Bus,43.97,2024-09-27
LOG0001183,EMP00146,2024-05-21 10:35:20,2024-05-22 00:07:18,Operations,51.37,2024-05-21
LOG0004948,EMP00979,2024-06-21 10:18:00,2024-06-21 16:18:38,Bus,43.65,2024-06-21
LOG0001068,EMP00435,2024-09-10 07:10:50,2024-09-10 13:12:58,IT,39.36,2024-09-10
LOG0003360,EMP00222,2024-04-17 10:55:25,,IT,75.25,2024-04-17
LOG0004206,EMP00944,2024-09-07 14:51:51,2024-09-08 03:04:09,IT,36.9,2024-09-07
LOG0003636,EMP00861,2024-01-09 22:04:01,2024-01-10 11:00:59,Safety,24.35,2024-01-09
LOG0004508,EMP00132,2024-07-31 06:54:37,2024-07-31 15:30:25,Finance,69.5,2024-07-31
LOG0000610,EMP00222,2024-11-26 06:38:30,,IT,75.25,2024-11-26
LOG0004330,EMP00396,2024-12-18 10:13:25,2024-12-18 19:34:21,Customer Service,81.12,2024-12-18
LOG0003713,EMP00717,2024-10-26 22:13:16,2024-10-27 09:04:09,Operations,65.28,2024-10-26
LOG0002464,EMP00229,2024-08-02 06:24:59,2024-08-02 15:50:19,Scheduling,21.12,2024-08-02
LOG0001775,EMP00774,2024-11-21 10:37:02,2024-11-21 21:24:30,Finance,83.29,2024-11-21
LOG0003209,EMP00639,2024-04-15 07:53:03,2024-04-15 19:30:34,Maintenance,53.78,2024-04-15
LOG0004995,EMP00247,2024-11-01 22:13:45,2024-11-02 03:51:30,Maintenance,83.73,2024-11-01
LOG0004809,EMP00650,2024-09-07 06:19:59,2024-09-07 17:26:53,HR,54.83,2024-09-07
LOG0000184,EMP00801,2024-09-09 22:11:56,2024-09-10 08:17:34,Scheduling,42.34,2024-09-09
LOG0003337,EMP00212,2024-10-12 06:40:35,2024-10-12 11:53:02,Infrastructure,24.51,2024-10-12
LOG0004167,EMP00650,2024-07-23 14:31:06,2024-07-24 03:48:13,HR,54.83,2024-07-23
LOG0000831,EMP00121,2024-06-17 14:05:23,2024-06-18 03:10:55,Finance,47.48,2024-06-17
LOG0002570,EMP00849,2024-09-09 10:43:39,2024-09-09 15:42:30,Safety,30.55,2024-09-09
LOG0004221,EMP00508,2024-11-10 07:27:25,2024-11-10 19:58:03,Bus,82.48,2024-11-10
LOG0000893,EMP00364,2024-10-30 14:00:56,2024-10-31 03:18:06,HR,83.25,2024-10-30
LOG0001161,EMP00208,2024-12-02 06:04:16,2024-12-02 19:27:17,HR,59.95,2024-12-02
LOG0000901,EMP00454,2024-03-31 08:01:34,2024-03-31 18:35:57,Infrastructure,82.48,2024-03-31
LOG0004311,EMP00690,2024-10-08 10:40:28,,Safety,49.49,2024-10-08
LOG0005053,EMP00542,2024-07-04 10:30:28,2024-07-05 00:13:54,Customer Service,44.88,2024-07-04
LOG0002981,EMP00369,2024-06-25 09:01:00,2024-06-25 15:57:47,Safety,21.32,2024-06-25
LOG0004603,EMP00184,2024-10-06 22:49:16,2024-10-07 10:34:49,HR,39.85,2024-10-06
LOG0002207,EMP00441,2024-07-03 07:15:54,2024-07-03 16:24:27,Customer Service,63.5,2024-07-03
LOG0001474,EMP00610,2024-01-14 09:55:47,2024-01-14 22:28:17,Finance,41.68,2024-01-14
LOG0004870,EMP00201,2024-07-28 14:13:35,2024-07-28 20:30:21,IT,48.78,2024-07-28
LOG0004173,EMP00667,2024-08-15 14:40:59,2024-08-16 01:30:39,Scheduling,66.56,2024-08-15
LOG0003964,EMP00206,2024-05-03 06:30:39,2024-05-03 19:07:14,Maintenance,53.48,2024-05-03
LOG0002433,EMP00453,2024-06-17 14:37:24,2024-06-17 22:59:55,Operations,84.81,2024-06-17
LOG0003388,EMP00814,2024-08-06 06:37:47,2024-08-06 16:49:54,Procurement,69.28,2024-08-06
LOG0001666,EMP00520,2024-09-17 06:01:51,2024-09-17 11:18:57,Operations,53.34,2024-09-17
LOG0003306,EMP00020,2024-03-18 09:20:10,2024-03-18 19:25:00,Rail,36.11,2024-03-18
LOG0000132,EMP00584,2024-02-25 06:18:55,2024-02-25 19:08:57,Infrastructure,34.72,2024-02-25
LOG0004563,EMP00915,2024-03-13 22:35:01,2024-03-14 11:13:41,Finance,78.24,2024-03-13
LOG0005104,EMP00691,2024-02-06 07:53:49,2024-02-06 14:58:58,Procurement,32.31,2024-02-06
LOG0003140,EMP00012,2024-06-03 22:34:30,2024-06-04 07:30:04,Finance,84.02,2024-06-03
LOG0000621,EMP00119,2024-03-06 08:59:36,2024-03-06 21:32:53,HR,38.36,2024-03-06
LOG0002454,EMP00236,2024-11-04 09:21:32,2024-11-04 19:14:06,Finance,54.18,2024-11-04
LOG0000061,EMP00427,2024-02-10 09:40:15,2024-02-10 18:50:12,Operations,58.19,2024-02-10
LOG0001626,EMP00132,2024-01-11 14:52:58,2024-01-11 23:38:49,Finance,69.5,2024-01-11
LOG0003962,EMP00021,2024-09-12 06:27:31,2024-09-12 13:56:21,Finance,68.18,2024-09-12
LOG0001222,EMP00453,2024-03-13 06:13:35,2024-03-13 18:36:51,Operations,84.81,2024-03-13
LOG0002696,EMP00595,2024-01-25 07:10:52,2024-01-25 16:46:19,Rail,39.33,2024-01-25
LOG0001623,EMP00987,2024-03-27 14:59:20,2024-03-27 22:41:33,Maintenance,46.8,2024-03-27
LOG0001633,EMP00687,2024-08-01 09:46:28,2024-08-01 18:12:48,Legal,39.45,2024-08-01
LOG0003607,EMP00620,2024-03-03 22:36:18,2024-03-04 04:17:53,Maintenance,60.64,2024-03-03
LOG0004745,EMP00267,2024-01-09 07:55:27,2024-01-09 21:22:14,HR,73.52,2024-01-09
LOG0000401,EMP00881,2024-01-21 06:20:31,2024-01-21 11:29:57,Finance,48.61,2024-01-21
LOG0001695,EMP00796,2024-04-20 09:31:00,2024-04-20 23:05:06,Bus,28.47,2024-04-20
LOG0002641,EMP00798,2024-02-19 07:46:42,2024-02-19 12:40:34,Safety,84.83,2024-02-19
LOG0004628,EMP00580,2024-06-09 08:22:44,2024-06-09 16:53:37,HR,39.24,2024-06-09
LOG0000396,EMP00456,2024-03-28 22:34:00,2024-03-29 12:18:08,Scheduling,54.63,2024-03-28
LOG0000130,EMP00107,2024-05-25 07:50:44,2024-05-25 05:32:09,Safety,21.84,2024-05-25
LOG0004174,EMP00590,2024-01-22 07:05:56,2024-01-22 19:54:40,Rail,42.83,2024-01-22
LOG0004986,EMP00001,2024-01-14 07:37:21,2024-01-14 19:28:35,Infrastructure,36.79,2024-01-14
LOG0001990,EMP00236,2024-05-25 08:11:27,2024-05-25 19:52:52,Finance,54.18,2024-05-25
LOG0001413,EMP00817,2024-09-21 09:30:39,2024-09-21 22:30:39,Procurement,73.91,2024-09-21
LOG0001531,EMP00449,2024-05-08 14:32:21,2024-05-08 22:44:08,Scheduling,80.68,2024-05-08
LOG0001921,EMP00515,2024-10-17 22:44:11,2024-10-18 02:48:38,Infrastructure,46.27,2024-10-17
LOG0000484,EMP00792,2024-06-22 09:08:05,2024-06-22 16:18:28,IT,57.37,2024-06-22
LOG0002227,EMP00164,2024-09-23 07:26:16,2024-09-23 16:19:59,Rail,72.44,2024-09-23
LOG0002149,EMP00078,2024-02-18 09:17:18,2024-02-18 23:14:15,Bus,62.85,2024-02-18
LOG0003647,EMP00316,2024-10-21 14:00:53,2024-10-21 22:12:20,IT,45.68,2024-10-21
LOG0003344,EMP00115,2024-07-06 10:23:01,2024-07-06 15:05:37,Bus,43.97,2024-07-06
LOG0002494,EMP00153,2024-12-07 07:11:28,2024-12-07 20:12:08,Infrastructure,55.1,2024-12-07
LOG0001124,EMP00500,2024-07-20 06:58:53,2024-07-20 17:25:57,Safety,34.52,2024-07-20
LOG0000282,EMP00500,2024-07-24 06:40:41,2024-07-24 11:35:05,Safety,34.52,2024-07-24
LOG0001621,EMP00405,2024-11-04 10:18:35,2024-11-04 15:55:14,IT,27.2,2024-11-04
LOG0001574,EMP00408,2024-11-03 22:48:11,,Bus,82.52,2024-11-03
LOG0003161,EMP00946,2024-04-23 09:54:00,2024-04-23 20:50:53,Finance,50.88,2024-04-23
LOG0004738,EMP00874,2024-12-14 10:11:21,2024-12-14 15:35:03,Customer Service,26.69,2024-12-14
LOG0004396,EMP00590,2024-08-09 07:20:08,2024-08-09 11:25:41,Rail,42.83,2024-08-09
LOG0003722,EMP00101,2024-10-17 14:45:17,2024-10-17 21:55:16,Legal,81.81,2024-10-17
LOG0004791,EMP00710,2024-04-29 08:41:53,,Customer Service,51.91,2024-04-29
LOG0000335,EMP00340,2024-03-11 08:15:34,2024-03-11 13:23:42,Operations,46.09,2024-03-11
LOG0005021,EMP00869,2024-06-27 10:41:02,2024-06-27 19:33:18,Legal,60.64,2024-06-27
LOG0000173,EMP00990,2024-11-17 10:52:52,2024-11-17 16:57:26,Engineering,26.34,2024-11-17
LOG0001575,EMP00796,2024-03-02 08:05:06,2024-03-02 21:32:47,Bus,28.47,2024-03-02
LOG0003298,EMP00640,2024-12-08 08:15:38,2024-12-08 18:55:28,Safety,41.85,2024-12-08
LOG0003655,EMP00482,2024-05-17 08:29:49,2024-05-17 20:52:14,HR,84.52,2024-05-17
LOG0004069,EMP00730,2024-05-21 09:27:04,2024-05-21 16:34:14,Operations,30.61,2024-05-21
LOG0002540,EMP00931,2024-09-02 07:51:32,2024-09-02 14:37:11,Engineering,76.67,2024-09-02
LOG0002970,EMP00964,2024-10-11 14:23:44,2024-10-11 20:59:12,Bus,52.84,2024-10-11
LOG0004183,EMP00964,2024-03-25 08:13:43,2024-03-25 13:13:54,Bus,52.84,2024-03-25
LOG0003156,EMP00720,2024-01-21 07:26:25,2024-01-21 11:26:33,Operations,53.51,2024-01-21
LOG0001352,EMP00734,2024-09-14 08:49:30,2024-09-14 19:56:42,Operations,36.14,2024-09-14
LOG0002506,EMP00368,2024-11-30 08:56:39,2024-11-30 19:06:36,Customer Service,66.22,2024-11-30
LOG0000805,EMP00289,2024-01-29 06:22:30,2024-01-29 03:24:52,Operations,32.09,2024-01-29
LOG0004391,EMP00972,2024-05-10 22:04:39,2024-05-11 09:12:25,Operations,77.74,2024-05-10
LOG0002107,EMP00737,2024-05-10 10:51:10,2024-05-10 18:52:52,IT,41.86,2024-05-10
LOG0002801,EMP00109,2024-01-10 22:34:11,2024-01-11 05:16:31,HR,81.68,2024-01-10
LOG0003428,EMP00871,2024-01-24 07:42:27,2024-01-24 11:43:06,Infrastructure,66.48,2024-01-24
LOG0004011,EMP00437,2024-04-14 08:52:53,2024-04-14 13:05:54,Finance,59.07,2024-04-14
LOG0001894,EMP00247,2024-10-11 07:54:50,2024-10-11 14:06:12,Maintenance,83.73,2024-10-11
LOG0001443,EMP00661,2024-01-29 09:22:41,2024-01-29 21:25:54,Rail,51.51,2024-01-29
LOG0003217,EMP00533,2024-06-03 14:40:38,2024-06-04 01:36:01,Legal,47.35,2024-06-03
LOG0005141,EMP00450,2024-01-15 09:14:29,2024-01-15 15:19:54,Procurement,82.6,2024-01-15
LOG0001651,EMP00228,2024-07-14 09:24:30,,Procurement,62.34,2024-07-14
LOG0002749,EMP00604,2024-10-02 07:55:27,2024-10-02 17:21:30,Finance,20.67,2024-10-02
LOG0000846,EMP00817,2024-03-10 09:31:32,2024-03-10 20:22:36,Procurement,73.91,2024-03-10
LOG0001710,EMP00328,2024-09-25 22:32:18,2024-09-26 05:01:14,Engineering,21.01,2024-09-25
LOG0001033,EMP00351,2024-09-26 07:06:35,2024-09-26 13:53:24,Rail,62.68,2024-09-26
LOG0002768,EMP00274,2024-08-01 22:51:39,2024-08-02 04:34:11,Customer Service,52.24,2024-08-01
LOG0000477,EMP00667,2024-03-15 06:18:16,2024-03-15 12:39:33,Scheduling,66.56,2024-03-15
LOG0003110,EMP00139,2024-07-09 22:52:19,2024-07-10 11:41:35,HR,19.34,2024-07-09
LOG0004830,EMP00875,2024-04-08 10:56:41,2024-04-08 16:39:20,Engineering,27.45,2024-04-08
LOG0001003,EMP00922,2024-08-07 07:40:24,2024-08-07 21:26:48,Legal,33.64,2024-08-07
LOG0001765,EMP00415,2024-10-08 14:10:47,2024-10-08 20:26:51,HR,21.51,2024-10-08
LOG0003702,EMP00055,2024-07-17 22:22:10,2024-07-18 09:22:21,Rail,31.13,2024-07-17
LOG0001122,EMP00839,2024-07-18 10:04:11,2024-07-18 20:37:44,Infrastructure,66.62,2024-07-18
LOG0004674,EMP00438,2024-02-12 22:25:50,2024-02-13 02:36:38,Finance,33.45,2024-02-12
LOG0003387,EMP00862,2024-12-28 08:53:38,2024-12-28 20:47:23,Safety,68.06,2024-12-28
LOG0004193,EMP00412,2024-08-24 09:54:14,2024-08-24 21:34:07,Operations,21.86,2024-08-24
LOG0003777,EMP00620,2024-12-15 14:23:12,2024-12-16 02:11:23,Maintenance,60.64,2024-12-15
LOG0002308,EMP00438,2024-10-20 06:20:15,2024-10-20 17:00:52,Finance,33.45,2024-10-20
LOG0002933,EMP00797,2024-02-26 10:10:35,2024-02-26 22:15:13,Scheduling,39.75,2024-02-26
LOG0003187,EMP00170,2024-05-30 07:29:32,2024-05-30 21:03:14,Rail,18.68,2024-05-30
LOG0003896,EMP00522,2024-01-09 09:09:43,2024-01-09 19:00:26,Maintenance,65.53,2024-01-09
LOG0004310,EMP00499,2024-03-08 08:21:51,2024-03-08 12:39:46,IT,28.42,2024-03-08
LOG0002452,EMP00862,2024-12-10 22:53:41,2024-12-11 08:24:32,Safety,68.06,2024-12-10
LOG0003351,EMP00915,2024-02-10 22:41:59,2024-02-11 07:56:48,Finance,78.24,2024-02-10
LOG0001362,EMP00838,2024-10-18 09:02:04,,Safety,28.42,2024-10-18
LOG0002896,EMP00844,2024-10-23 07:37:20,2024-10-23 19:33:52,Infrastructure,24.68,2024-10-23
LOG0004144,EMP00840,2024-03-25 14:34:57,2024-03-25 18:35:54,Finance,36.06,2024-03-25
LOG0003463,EMP00788,2024-01-04 09:24:45,2024-01-04 21:01:00,Scheduling,19.09,2024-01-04
LOG0001715,EMP00940,2024-03-06 08:01:07,2024-03-06 12:32:34,Customer Service,23.14,2024-03-06
LOG0001246,EMP00081,2024-06-06 09:26:14,2024-06-06 19:09:44,Legal,67.38,2024-06-06
LOG0002319,EMP00861,2024-03-28 06:05:26,2024-03-28 10:38:23,Safety,24.35,2024-03-28
LOG0005065,EMP00229,2024-07-21 07:06:42,2024-07-21 17:39:36,Scheduling,21.12,2024-07-21
LOG0002820,EMP00392,2024-04-20 14:41:42,2024-04-20 21:38:38,Engineering,28.68,2024-04-20
LOG0000025,EMP00369,2024-10-22 07:03:33,2024-10-22 19:03:06,Safety,21.32,2024-10-22
LOG0002034,EMP00542,2024-10-08 07:52:11,2024-10-08 12:18:35,Customer Service,44.88,2024-10-08
LOG0003243,EMP00238,2024-06-01 07:42:56,2024-06-01 15:27:17,Maintenance,63.38,2024-06-01
LOG0003317,EMP00266,2024-03-16 06:20:14,2024-03-16 16:20:36,Infrastructure,76.06,2024-03-16
LOG0003248,EMP00505,2024-01-22 08:22:14,2024-01-22 19:21:16,Scheduling,58.73,2024-01-22
LOG0004847,EMP00969,2024-03-26 09:47:47,2024-03-26 14:01:03,Maintenance,50.52,2024-03-26
LOG0000693,EMP00218,2024-10-01 09:30:47,2024-10-01 14:12:02,Safety,60.92,2024-10-01
LOG0002289,EMP00191,2024-01-23 10:03:49,2024-01-23 15:14:55,Infrastructure,50.73,2024-01-23
LOG0002191,EMP00303,2024-06-24 09:10:36,2024-06-24 14:53:42,Procurement,68.98,2024-06-24
LOG0004939,EMP00686,2024-06-25 22:23:49,2024-06-26 03:12:14,Operations,47.43,2024-06-25
LOG0000613,EMP00723,2024-12-10 06:22:52,2024-12-10 14:08:41,Legal,53.5,2024-12-10
LOG0001175,EMP00467,2024-09-30 09:27:36,2024-09-30 20:39:07,Maintenance,60.97,2024-09-30
LOG0002529,EMP00139,2024-05-10 09:29:56,2024-05-10 13:44:43,HR,19.34,2024-05-10
LOG0005109,EMP00150,2024-04-24 10:06:21,2024-04-24 17:11:07,Safety,61.45,2024-04-24
LOG0002878,EMP00747,2024-04-15 09:04:57,2024-04-15 16:30:54,Operations,46.94,2024-04-15
LOG0002847,EMP00776,2024-08-14 14:24:59,2024-08-14 20:02:32,Bus,79.24,2024-08-14
LOG0004350,EMP00772,2024-02-26 08:57:25,2024-02-26 20:29:01,Operations,40.97,2024-02-26
LOG0001487,EMP00189,2024-03-24 06:31:13,2024-03-24 13:34:51,Engineering,42.56,2024-03-24
LOG0004665,EMP00968,2024-08-20 07:34:19,2024-08-20 13:07:21,Legal,26.37,2024-08-20
LOG0002483,EMP00302,2024-06-11 22:14:24,2024-06-12 11:27:04,Maintenance,28.24,2024-06-11
LOG0001712,EMP00687,2024-02-10 08:29:49,2024-02-10 21:35:42,Legal,39.45,2024-02-10
LOG0003841,EMP00736,2024-07-05 07:30:50,2024-07-05 18:51:41,Safety,67.22,2024-07-05
LOG0003940,EMP00859,2024-10-16 09:37:32,2024-10-16 22:38:58,Finance,21.85,2024-10-16
LOG0001039,EMP00849,2024-09-27 06:21:41,2024-09-27 10:31:26,Safety,30.55,2024-09-27
LOG0000387,EMP00202,2024-04-23 07:54:44,2024-04-23 13:20:08,Bus,56.52,2024-04-23
LOG0003381,EMP00686,2024-03-11 08:36:59,2024-03-11 12:38:26,Operations,47.43,2024-03-11
LOG0001643,EMP00784,2024-06-10 10:59:48,2024-06-10 21:07:11,HR,29.37,2024-06-10
LOG0004407,EMP00623,2024-06-20 09:48:35,2024-06-20 19:10:21,Scheduling,62.67,2024-06-20
LOG0004589,EMP00871,2024-04-24 06:45:19,2024-04-24 18:20:28,Infrastructure,66.48,2024-04-24
LOG0000015,EMP00200,2024-05-12 06:24:40,2024-05-12 18:17:51,Engineering,50.71,2024-05-12
LOG0004212,EMP00438,2024-10-21 06:31:34,2024-10-21 14:51:03,Finance,33.45,2024-10-21
LOG0004327,EMP00449,2024-03-28 22:03:14,2024-03-29 10:43:51,Scheduling,80.68,2024-03-28
LOG0000843,EMP00160,2024-06-05 09:49:20,2024-06-05 22:16:28,Rail,60.92,2024-06-05
LOG0001100,EMP00760,2024-06-30 09:29:26,2024-06-30 23:06:18,Procurement,48.36,2024-06-30
LOG0000960,EMP00023,2024-03-14 22:55:19,2024-03-15 08:23:35,Procurement,21.63,2024-03-14
LOG0003934,EMP00468,2024-12-07 09:04:19,2024-12-07 16:02:35,Bus,82.16,2024-12-07
LOG0003864,EMP00378,2024-02-03 07:58:29,2024-02-03 17:56:27,Maintenance,35.91,2024-02-03
LOG0000227,EMP00953,2024-07-13 08:31:41,2024-07-13 19:07:46,Legal,37.85,2024-07-13
LOG0002581,EMP00439,2024-07-20 09:59:46,2024-07-20 19:56:33,Bus,64.4,2024-07-20
LOG0000914,EMP00720,2024-03-24 08:21:30,2024-03-24 05:58:27,Operations,53.51,2024-03-24
LOG0000822,EMP00837,2024-06-29 10:34:32,2024-06-29 16:40:26,Scheduling,24.42,2024-06-29
LOG0003575,EMP00330,2024-10-30 22:19:50,2024-10-31 10:03:47,Procurement,60.05,2024-10-30
LOG0003278,EMP00006,2024-08-17 10:26:26,2024-08-17 15:26:44,Procurement,29.12,2024-08-17
LOG0004677,EMP00651,2024-09-05 22:57:06,,Maintenance,19.61,2024-09-05
LOG0001392,EMP00602,2024-01-12 14:38:56,2024-01-13 02:32:51,IT,64.03,2024-01-12
LOG0001656,EMP00154,2024-06-30 10:51:31,2024-06-30 15:01:05,Finance,35.22,2024-06-30
LOG0003981,EMP00972,2024-11-05 22:11:44,2024-11-06 03:16:18,Operations,77.74,2024-11-05
LOG0003932,EMP00175,2024-04-10 10:54:54,2024-04-10 20:09:45,Operations,29.53,2024-04-10
LOG0001690,EMP00295,2024-03-18 10:11:13,2024-03-18 15:08:07,Infrastructure,61.07,2024-03-18
LOG0003062,EMP00119,2024-08-14 06:01:29,2024-08-14 12:03:37,HR,38.36,2024-08-14
LOG0003857,EMP00013,2024-01-27 09:12:17,2024-01-27 14:55:36,Finance,48.65,2024-01-27
LOG0003026,EMP00838,2024-06-17 22:23:58,2024-06-18 02:29:37,Safety,28.42,2024-06-17
LOG0003433,EMP00745,2024-08-29 08:34:27,2024-08-29 17:10:36,Scheduling,37.22,2024-08-29
LOG0001156,EMP00326,2024-06-24 09:58:03,2024-06-24 16:20:57,Bus,33.57,2024-06-24
LOG0003185,EMP00058,2024-10-24 22:14:30,2024-10-25 07:34:40,Maintenance,75.11,2024-10-24
LOG0002992,EMP00302,2024-03-14 09:26:14,2024-03-14 21:57:30,Maintenance,28.24,2024-03-14
LOG0000203,EMP00063,2024-08-23 09:45:55,,Scheduling,38.45,2024-08-23
LOG0004696,EMP00742,2024-06-03 10:42:02,2024-06-03 22:41:59,Safety,65.35,2024-06-03
LOG0004883,EMP00839,2024-08-27 06:43:56,2024-08-27 15:56:58,Infrastructure,66.62,2024-08-27
LOG0001944,EMP00438,2024-04-01 06:48:28,2024-04-01 14:10:59,Finance,33.45,2024-04-01
LOG0003488,EMP00897,2024-02-15 08:35:23,2024-02-15 21:48:26,Bus,59.77,2024-02-15
LOG0002968,EMP00409,2024-08-10 06:56:06,2024-08-10 18:09:54,Infrastructure,39.3,2024-08-10
LOG0004690,EMP00981,2024-05-12 14:41:10,2024-05-12 19:14:51,Customer Service,24.9,2024-05-12
LOG0005046,EMP00783,2024-09-19 07:16:44,2024-09-19 20:20:53,Safety,30.31,2024-09-19
LOG0002977,EMP00253,2024-03-11 14:14:32,2024-03-11 22:42:34,Operations,36.94,2024-03-11
LOG0003927,EMP00637,2024-02-28 10:11:29,2024-02-28 18:28:09,Infrastructure,72.1,2024-02-28
LOG0000788,EMP00621,2024-10-22 14:00:19,2024-10-22 18:37:26,Finance,64.7,2024-10-22
LOG0004850,EMP00384,2024-09-12 09:05:17,2024-09-12 21:09:27,Engineering,33.41,2024-09-12
LOG0005144,EMP00666,2024-07-03 10:14:55,2024-07-03 19:34:41,Rail,42.95,2024-07-03
LOG0000383,EMP00317,2024-10-13 10:44:53,2024-10-14 00:16:22,Procurement,60.45,2024-10-13
LOG0004982,EMP00667,2024-12-29 10:45:59,2024-12-29 21:47:07,Scheduling,66.56,2024-12-29
LOG0003665,EMP00858,2024-03-12 10:24:14,,Legal,29.5,2024-03-12
LOG0000285,EMP00186,2024-11-18 14:22:31,2024-11-18 19:13:26,Engineering,20.94,2024-11-18
LOG0002826,EMP00166,2024-02-04 14:49:30,2024-02-04 21:11:35,Procurement,53.25,2024-02-04
LOG0002488,EMP00186,2024-01-22 09:40:44,,Engineering,20.94,2024-01-22
